Loyalty_customer_No ,Loyalty_customer_Yes,Product_Category_Child_care,Product_Category_Cosmetics,Product_Category_Educational,Product_Category_Fashion,Product_Category_Home_decor,Product_Category_Hospitality,Product_Category_Organic,Product_Category_Pet_care,Product_Category_Repair,Product_Category_Technology,Stall_no,Market_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price
1,0,0,0,0,0,0,0,0,0,1,0,10.0,55,0,96,0.0,238.0,2.0,1299.0,2793.0,2251.5144960000002
0,1,0,0,0,0,0,1,0,0,0,0,3.0,24,0,14,1.0,245.0,11.0,4887.0,7407.0,959.7180186
0,1,0,0,0,0,0,0,0,0,0,1,37.0,73,0,20,0.0,634.0,11.0,1801.0,2541.0,2744.223725
1,0,0,0,0,0,1,0,0,0,0,0,49.0,103,1,26,1.0,278.0,16.0,10160.0,14649.0,1900.58911875
0,1,0,0,0,0,0,0,0,1,0,0,39.0,463,0,100,0.0,159.0,10.0,2206.0,3376.0,2886.352225
1,0,0,0,0,0,0,0,0,0,0,1,17.0,93,2,32,0.0,631.0,10.0,3025.0,5038.0,4654.863675
1,0,0,0,0,0,0,0,0,1,0,0,49.0,57,0,17,0.0,121.0,7.0,1907.0,10789.0,6472.7926560000005
0,1,0,0,0,0,0,0,1,0,0,0,35.0,456,0,85,1.0,133.0,8.0,2684.0,9087.0,890.4713663999999
1,0,0,0,0,1,0,0,0,0,0,0,48.0,1,0,40,0.0,369.0,11.0,1806.0,4610.0,3499.968075
1,0,0,0,0,0,0,0,0,0,0,1,22.0,3,0,12,0.0,600.0,7.0,2294.0,6362.493309260833,3726.817281
0,1,0,0,0,0,0,0,0,0,1,0,42.0,124,0,29,1.0,242.0,7.0,2737.0,3784.0,524.4027075
0,1,0,0,1,0,0,0,0,0,0,0,26.0,452,2,33,0.0,160.0,14.0,6759.0,8830.0,7945.496475
0,1,0,0,0,0,0,0,0,0,1,0,7.0,113,0,15,0.0,239.0,8.0,1835.0,6398.0,4358.354121
0,1,0,0,0,0,0,0,0,0,1,0,7.0,471,2,66,0.0,223.0,8.0,2440.0,3211.0,3020.2524
0,1,0,0,0,0,0,0,0,0,0,1,36.0,24,0,39,0.0,485.0,9.0,3645.0,5359.0,4978.572375
0,1,1,0,0,0,0,0,0,0,0,0,10.0,58,1,46,0.0,347.0,10.254503560955174,3150.0,4318.0,4058.587728
1,0,0,0,0,0,1,0,0,0,0,0,38.0,68,0,32,1.0,242.0,17.0,1081.0,2562.0,309.215025
0,1,0,1,0,0,0,0,0,0,0,0,18.0,90,0,100,0.0,264.0,17.0,1170.0,2109.0,1863.398475
0,1,1,0,0,0,0,0,0,0,0,0,1.0,443,0,84,0.0,264.9522209387798,9.0,8320.0,12908.0,10745.55328
0,1,0,0,0,0,1,0,0,0,0,0,4.0,30,0,75,0.0,263.0,11.0,1751.0,3634.0,2928.8754
1,0,0,0,0,0,0,0,1,0,0,0,28.0,236,0,38,0.0,113.0,7.0,2218.0,6378.0,4402.974975
1,0,0,0,0,0,0,0,0,0,0,1,38.0,23,0,78,0.0,624.0,17.0,1739.0,2964.0,2949.705
0,1,0,0,0,0,0,0,1,0,0,0,8.0,73,0,75,0.0,147.0,7.0,1194.0,1427.0,1443.8358
0,1,1,0,0,0,0,0,0,0,0,0,9.0,58,1,44,0.0,307.0,17.0,3173.0,4020.0,3884.5884960000003
1,0,0,0,0,0,0,0,0,0,1,0,24.0,137,0,40,0.0,225.0,5.0,2447.0,6591.0,4639.46915
0,1,0,0,0,0,1,0,0,0,0,0,10.0,256,0,46,0.0,200.0,14.0,3465.0,23922.0,13823.628912
1,0,0,0,0,0,0,0,1,0,0,0,13.0,23,2,49,0.0,147.0,6.0,649.0,2685.0,1803.384
0,1,0,0,1,0,0,0,0,0,0,0,37.0,65,2,25,0.0,264.9522209387798,7.0,2499.0,4129.0,3476.6067
0,1,0,0,0,0,0,0,1,0,0,0,1.0,358,3,10,0.0,141.0,6.0,4485.0,17008.0,10892.860605
0,1,0,0,1,0,0,0,0,0,0,0,48.0,58,0,32,1.0,134.0,13.0,4559.0,6054.0,815.067225
1,0,0,0,0,0,0,0,1,0,0,0,46.0,30,0,41,0.0,116.0,7.0,755.0,2765.0,1865.2157280000001
1,0,0,0,0,0,1,0,0,0,0,0,39.0,407,0,17,0.0,265.0,10.254503560955174,3110.0,4853.0,4252.844673
0,1,0,1,0,0,0,0,0,0,0,0,28.0,152,0,46,0.0,297.0,14.0,6160.0,8880.0,7777.433808
1,0,0,0,0,0,1,0,0,0,0,0,3.0,186,0,69,0.0,257.0,16.0,1893.0,5844.0,4090.3731
1,0,0,0,0,0,0,0,0,0,0,1,7.0,447,0,91,0.0,473.0,6.0,3557.0,5857.0,5108.187392
1,0,0,0,0,0,0,1,0,0,0,0,50.0,452,0,80,0.0,219.0,10.254503560955174,3372.0,4329.0,3982.4523
0,1,0,0,0,0,1,0,0,0,0,0,20.0,114,0,67,0.0,239.0,10.254503560955174,1755.0,4114.0,3145.2498
0,1,0,1,0,0,0,0,0,0,0,0,27.0,23,1,89,0.0,200.0,17.0,7922.0,13360.0,10702.719104
0,1,0,0,0,0,0,0,0,0,1,0,6.0,2,1,16,1.0,271.0,8.0,4797.0,8624.0,1047.92569695
1,0,1,0,0,0,0,0,0,0,0,0,9.0,58,0,97,1.0,346.0,10.0,5593.0,7722.0,1036.3820544
0,1,0,0,0,0,1,0,0,0,0,0,13.0,294,2,95,0.0,210.0,16.0,1053.0,3554.0,2480.942464
0,1,0,0,0,0,0,0,0,0,1,0,12.0,104,0,70,1.0,216.0,5.0,1184.0,5853.0,554.83461
0,1,1,0,0,0,0,0,0,0,0,0,26.0,236,0,62,0.0,252.0,14.0,1509.0,6087.0,4014.7668
0,1,0,0,0,0,0,1,0,0,0,0,13.0,23,2,35,0.0,260.0,9.0,1456.0,6362.493309260833,2735.374425
1,0,0,0,0,0,1,0,0,0,0,0,41.0,294,2,37,0.0,206.0,10.0,1294.0,3533.0,2615.355225
0,1,0,0,0,0,0,0,0,0,1,0,4.0,198,2,72,0.0,221.0,9.0,4510.0,6168.0,5509.1619
1,0,0,0,0,0,1,0,0,0,0,0,50.0,452,0,70,0.0,227.0,16.0,5322.0,7088.0,6377.5107
0,1,0,0,0,1,0,0,0,0,0,0,38.0,57,0,24,0.0,264.9522209387798,10.254503560955174,2479.0,5151.0,4177.11105
1,0,0,1,0,0,0,0,0,0,0,0,39.0,58,2,51,0.0,264.0,13.0,4400.0,6087.0,5479.028352
0,1,1,0,0,0,0,0,0,0,0,0,43.0,452,0,94,0.0,302.0,5.0,5880.0,7818.0,7051.396352
0,1,0,0,0,0,0,1,0,0,0,0,16.0,447,0,64,0.0,333.0,9.0,3675.0,8624.0,6423.1497
1,0,0,1,0,0,0,0,0,0,0,0,8.0,445,0,95,1.0,271.0,12.0,5288.0,8392.0,1052.5040064
0,1,0,0,1,0,0,0,0,0,0,0,35.0,397,0,48,1.0,154.0,7.0,2868.0,4481.0,570.9826727999999
1,0,0,0,0,0,0,0,0,0,1,0,12.0,199,0,83,0.0,227.0,9.0,3815.0,8096.0,6098.754816
0,1,0,0,0,0,0,0,0,1,0,0,49.0,38,3,11,0.0,129.0,4.0,4598.0,8703.0,6781.4817840000005
0,1,0,0,0,0,0,0,0,1,0,0,5.0,469,0,77,0.0,120.0,8.0,4306.0,6136.0,5291.7282
1,0,0,0,0,0,1,0,0,0,0,0,48.0,58,0,98,1.0,213.0,13.0,4860.0,6211.0,850.9226880000001
0,1,0,0,0,0,0,0,1,0,0,0,48.0,24,0,11,1.0,113.0,5.0,5695.0,8328.0,1069.09457985
0,1,1,0,0,0,0,0,0,0,0,0,25.0,165,0,47,0.0,349.0,6.0,5741.0,7496.0,6926.852592
0,1,0,0,1,0,0,0,0,0,0,0,4.0,445,0,47,0.0,264.9522209387798,5.0,2985.0,4502.0,3885.343632
0,1,0,1,0,0,0,0,0,0,0,0,43.0,3,0,62,0.0,223.0,17.0,2380.0,5125.0,3942.0612
1,0,0,0,0,0,0,1,0,0,0,0,34.0,93,2,79,0.0,271.0,13.0,1148.0,4068.0,2853.5661
0,1,0,0,1,0,0,0,0,0,0,0,11.0,58,0,27,0.0,101.0,17.0,3162.0,4599.0,3978.12975
0,1,0,0,0,0,0,0,0,0,0,1,36.0,423,0,95,0.0,610.0,12.0,4989.0,9898.0,7946.331008
0,1,0,0,0,0,0,0,0,0,1,0,6.0,447,0,58,1.0,270.0,7.0,2369.0,5592.0,633.9103416
1,0,0,0,0,0,1,0,0,0,0,0,44.0,55,0,96,0.0,240.0,14.0,908.0,3306.0,2316.11072
1,0,0,0,0,0,0,1,0,0,0,0,30.0,23,2,9,0.0,221.0,10.254503560955174,1372.0,4663.0,3242.095758
1,0,0,0,1,0,0,0,0,0,0,0,19.0,57,0,75,0.0,173.0,15.0,2458.0,4610.0,3675.177
0,1,0,0,0,0,1,0,0,0,0,0,15.0,126,0,89,0.0,213.0,15.0,766.0,1522.0,1339.154432
0,1,0,1,0,0,0,0,0,0,0,0,26.0,450,0,72,0.0,211.0,12.0,1491.0,10060.0,5933.4957
0,1,0,0,0,0,0,0,0,0,0,1,44.0,452,0,5,0.0,534.0,9.0,6949.0,9806.0,8918.148095999999
0,1,0,0,0,0,0,0,0,0,1,0,6.0,58,1,43,0.0,265.0,5.0,3138.0,4187.0,3904.1822880000004
1,0,0,0,0,0,0,0,0,0,1,0,25.0,57,0,88,0.0,229.0,9.0,1749.0,4897.0,3503.798144
0,1,0,0,1,0,0,0,0,0,0,0,37.0,85,2,20,0.0,152.0,10.0,1363.0,3235.0,2398.10075
1,0,0,0,0,0,0,0,0,1,0,0,13.0,74,0,29,0.0,264.9522209387798,10.0,6316.0,9545.0,8031.301425
1,0,0,1,0,0,0,0,0,0,0,0,38.0,70,2,98,0.0,233.0,14.0,1168.0,2920.0,2247.030016
0,1,0,0,0,0,0,0,1,0,0,0,38.0,446,0,48,1.0,128.0,9.0,5185.0,7376.0,955.964916
0,1,0,0,0,0,1,0,0,0,0,0,5.0,30,0,8,1.0,264.9522209387798,12.0,744.0,2012.0,248.47265025
0,1,0,0,0,0,0,0,0,1,0,0,29.0,80,2,41,0.0,164.0,4.0,2781.0,7528.0,5286.508416
1,0,1,0,0,0,0,0,0,0,0,0,4.0,198,0,82,0.0,270.0,11.0,2691.0,3608.0,3373.669376
0,1,0,0,0,0,0,0,0,0,1,0,30.0,447,0,41,0.0,264.9522209387798,6.0,3213.0,6362.493309260833,3913.502256
0,1,0,0,0,0,1,0,0,0,0,0,17.0,452,0,58,1.0,297.0,17.0,3819.0,4753.0,684.1368216
1,0,0,0,0,0,0,0,0,0,1,0,46.0,68,0,25,0.0,285.0,1.0,1776.0,4549.0,3439.20045
1,0,0,0,1,0,0,0,0,0,0,0,33.0,234,1,35,0.0,172.0,14.0,8398.0,10605.0,9662.583
1,0,0,0,0,0,1,0,0,0,0,0,36.0,23,2,72,0.0,202.0,12.0,2298.0,6740.0,4679.1558
1,0,0,0,0,0,0,0,0,1,0,0,43.0,57,0,62,0.0,144.0,8.0,894.0,4560.0,2844.4482
0,1,0,0,0,0,0,0,0,1,0,0,21.0,451,0,39,0.0,159.0,7.0,8457.0,11821.0,10279.33725
1,0,0,0,0,0,0,0,0,0,1,0,44.0,445,0,90,0.0,242.0,6.0,5036.0,8255.0,6792.252544
1,0,0,0,0,0,0,0,0,1,0,0,50.0,24,0,66,0.0,141.0,10.254503560955174,2909.0,4195.0,3659.238
1,0,0,0,0,0,0,0,0,0,1,0,15.0,65,2,45,0.0,222.0,1.0,2460.0,4163.0,3511.2134880000003
1,0,0,0,0,0,0,0,0,0,0,1,33.0,188,0,38,0.0,559.0,5.0,2002.0,4362.0,3733.233525
0,1,0,0,1,0,0,0,0,0,0,0,47.0,65,2,40,0.0,137.0,13.0,2646.0,3953.0,3363.372225
0,1,0,1,0,0,0,0,0,0,0,0,32.0,444,1,63,0.0,261.0,17.0,5618.0,6362.493309260833,6851.592
0,1,0,0,0,0,0,0,0,0,0,1,47.0,423,0,70,0.0,585.0,14.0,5221.0,6362.493309260833,8278.2513
1,0,0,0,0,0,1,0,0,0,0,0,4.0,443,0,59,0.0,224.0,17.0,2715.0,3829.0,3479.1500159999996
0,1,0,0,0,0,0,0,0,1,0,0,38.0,23,2,100,0.0,177.0,10.0,5450.0,14329.0,9849.671225
0,1,0,0,0,0,0,0,1,0,0,0,11.0,2,1,25,0.0,126.0,7.0,3091.0,5208.0,4267.704000000001
0,1,0,0,0,0,0,0,1,0,0,0,34.0,23,2,96,1.0,101.0,9.0,2326.0,7945.0,774.8471807999999
0,1,0,0,0,0,0,0,1,0,0,0,37.0,3,0,1,0.0,121.0,5.0,1187.0,6362.493309260833,2059.7640030000002
1,0,0,0,0,0,1,0,0,0,0,0,42.0,358,3,79,1.0,289.0,10.0,3195.0,8497.0,911.916225
0,1,0,0,0,1,0,0,0,0,0,0,10.0,149,0,13,0.0,396.0,13.0,3264.0,4796.0,4430.796875999999
0,1,0,0,0,0,0,0,1,0,0,0,11.0,23,2,95,0.0,116.0,8.0,1039.0,4196.0,2696.1975039999998
0,1,0,0,0,0,0,0,1,0,0,0,22.0,65,2,24,0.0,113.0,9.0,3416.0,5369.0,4498.176375
0,1,0,0,0,0,0,1,0,0,0,0,10.0,149,0,38,0.0,226.0,10.0,3485.0,4531.0,4227.414975
1,0,0,0,0,0,0,0,0,0,1,0,15.0,55,0,10,0.0,267.0,4.0,3095.0,4121.0,3876.052356
0,1,1,0,0,0,0,0,0,0,0,0,9.0,141,0,46,0.0,288.0,13.0,4062.0,5103.0,4845.250656
1,0,1,0,0,0,0,0,0,0,0,0,49.0,65,2,100,1.0,329.0,5.0,3030.0,4257.0,582.73467
1,0,1,0,0,0,0,0,0,0,0,0,32.0,58,0,16,1.0,330.0,6.0,4781.0,6053.0,862.45124625
1,0,0,1,0,0,0,0,0,0,0,0,4.0,454,0,59,0.0,270.0,12.0,1508.0,3315.0,2667.209904
0,1,1,0,0,0,0,0,0,0,0,0,1.0,358,3,77,1.0,264.9522209387798,15.0,3751.0,6362.493309260833,1330.6194
1,0,0,0,0,0,1,0,0,0,0,0,41.0,452,0,88,0.0,268.0,10.0,7034.0,9955.0,8644.687743999999
1,0,0,1,0,0,0,0,0,0,0,0,33.0,211,0,7,0.0,289.0,16.0,2546.0,4489.0,3811.7487869999995
1,0,0,0,0,0,0,0,0,0,0,1,27.0,113,0,37,0.0,545.0,16.0,3217.0,3883.0,4090.4283
0,1,0,0,1,0,0,0,0,0,0,0,5.0,283,0,19,0.0,113.0,13.0,1891.0,5090.0,36.0
0,1,0,0,0,0,1,0,0,0,0,0,40.0,268,2,7,0.0,212.0,13.0,1045.0,3661.0,2567.803194
0,1,0,0,0,0,0,0,0,1,0,0,26.0,24,0,26,0.0,191.0,5.0,7491.0,10567.0,9201.448725
0,1,0,0,0,0,0,0,0,0,0,1,25.0,443,0,95,0.0,476.0,8.0,5021.0,7237.0,6514.717439999999
0,1,0,0,0,0,0,0,0,0,1,0,12.0,443,0,63,1.0,230.0,6.0,5496.0,7422.0,993.89268
0,1,1,0,0,0,0,0,0,0,0,0,27.0,443,0,98,0.0,311.0,10.0,4055.0,5476.0,5008.099712
1,0,0,0,0,0,0,0,0,0,1,0,11.0,358,3,39,0.0,241.0,9.0,4389.0,6362.493309260833,10014.710475
0,1,0,0,0,0,0,0,1,0,0,0,15.0,152,0,48,0.0,135.0,9.0,9526.0,12684.0,11177.990064
0,1,0,1,0,0,0,0,0,0,0,0,2.0,128,2,86,0.0,228.0,12.0,730.0,4614.0,2861.403776
0,1,1,0,0,0,0,0,0,0,0,0,29.0,10,3,21,0.0,269.0,8.0,520.0,1210.0,1131.853275
1,0,0,1,0,0,0,0,0,0,0,0,39.0,103,1,92,0.0,231.0,15.0,11453.0,15736.0,13646.509184
0,1,0,0,0,0,1,0,0,0,0,0,46.0,97,0,24,0.0,268.0,17.0,1901.0,11305.0,6865.024425
0,1,0,0,0,0,0,0,0,1,0,0,44.0,10,3,21,0.0,123.0,4.0,522.0,864.0,814.2393
0,1,0,0,0,0,0,0,0,1,0,0,17.0,211,0,13,1.0,197.0,11.0,5451.0,8658.0,1088.7801110999999
0,1,1,0,0,0,0,0,0,0,0,0,45.0,205,0,37,0.0,349.0,16.0,2284.0,3288.0,3131.61135
1,0,0,0,0,0,0,0,0,1,0,0,43.0,452,0,80,0.0,179.0,4.0,3017.0,4198.0,3702.71135
1,0,0,0,0,0,0,0,0,1,0,0,27.0,275,0,27,0.0,189.0,1.0,1039.0,2653.0,2030.09205
0,1,0,0,0,0,0,0,0,0,0,1,44.0,60,3,26,0.0,590.0,7.0,283.0,2076.0,1765.904175
1,0,0,0,0,0,0,0,1,0,0,0,5.0,55,0,33,0.0,131.0,5.0,2167.0,2907.0,2662.596825
1,0,0,0,0,0,0,1,0,0,0,0,40.0,469,0,35,0.0,295.0,6.0,5083.0,6179.0,5914.55655
0,1,1,0,0,0,0,0,0,0,0,0,36.0,167,0,99,0.0,302.0,15.0,4779.0,6520.0,5874.1464320000005
0,1,1,0,0,0,0,0,0,0,0,0,3.0,301,0,83,0.0,264.9522209387798,15.0,1743.0,6362.493309260833,2385.8024960000002
0,1,1,0,0,0,0,0,0,0,0,0,26.0,469,0,18,0.0,292.0,6.0,7336.0,11103.0,9516.078297
0,1,0,1,0,0,0,0,0,0,0,0,32.0,65,2,88,1.0,273.0,14.0,3345.0,5374.0,685.770624
0,1,0,0,0,0,0,0,1,0,0,0,25.0,141,0,61,0.0,125.0,9.0,2459.0,3299.0,2976.5241
0,1,0,0,0,0,0,0,0,0,0,1,43.0,188,0,77,0.0,553.0,13.0,4251.0,5558.0,5409.2412
0,1,0,0,0,0,0,0,0,0,0,1,41.0,294,2,20,0.0,597.0,13.0,3283.0,5363.0,4814.79355
0,1,1,0,0,0,0,0,0,0,0,0,1.0,275,0,36,0.0,268.0,11.0,2912.0,3948.0,3692.515575
1,0,0,0,0,1,0,0,0,0,0,0,20.0,94,2,87,0.0,384.0,16.0,1484.0,9905.0,5999.948415999999
1,0,0,1,0,0,0,0,0,0,0,0,20.0,451,0,5,1.0,244.0,10.254503560955174,4987.0,6793.0,921.3338573999999
0,1,0,0,0,0,0,0,1,0,0,0,36.0,152,0,39,0.0,120.0,7.0,7741.0,10547.0,9247.224
0,1,0,0,0,0,0,1,0,0,0,0,11.0,55,0,38,0.0,340.0,14.0,2411.0,3982.0,3532.12755
0,1,0,0,0,1,0,0,0,0,0,0,1.0,403,0,65,0.0,358.0,15.0,2005.0,2908.0,2789.9982
0,1,0,0,0,1,0,0,0,0,0,0,47.0,23,2,50,0.0,386.0,16.0,4995.0,19559.0,12601.471104
0,1,0,0,0,0,1,0,0,0,0,0,5.0,358,3,23,1.0,284.0,14.0,3082.0,14480.0,1358.18951625
0,1,0,0,0,0,1,0,0,0,0,0,48.0,76,0,59,0.0,259.0,14.0,3577.0,5496.0,4771.11816
1,0,0,0,0,1,0,0,0,0,0,0,26.0,57,0,59,0.0,397.0,14.0,5175.0,9299.0,7595.207568000001
0,1,0,1,0,0,0,0,0,0,0,0,48.0,65,2,25,1.0,245.0,17.0,5214.0,7910.0,1020.16719
1,0,0,0,0,0,0,1,0,0,0,0,19.0,24,0,66,0.0,275.0,13.0,4078.0,5175.0,4858.4349
1,0,1,0,0,0,0,0,0,0,0,0,39.0,198,0,51,0.0,255.0,16.0,3148.0,4722.0,4169.443679999999
1,0,0,0,0,1,0,0,0,0,0,0,4.0,104,0,11,0.0,356.0,16.0,1286.0,6029.0,4018.948065
0,1,1,0,0,0,0,0,0,0,0,0,45.0,447,0,73,0.0,344.0,8.0,2776.0,6362.493309260833,3682.5029999999997
0,1,0,0,0,1,0,0,0,0,0,0,12.0,244,0,69,0.0,369.0,14.0,15118.0,26817.0,21152.1915
1,0,0,0,0,0,0,0,0,1,0,0,10.0,3,0,56,0.0,125.0,2.0,2899.0,5719.0,4406.476896
0,1,0,1,0,0,0,0,0,0,0,0,36.0,452,0,14,0.0,225.0,12.0,5339.0,7349.0,6575.952339
1,0,0,0,0,0,0,0,0,0,0,1,5.0,268,2,85,0.0,513.0,15.0,959.0,3780.0,2844.4908800000003
0,1,0,0,0,0,0,0,0,0,1,0,11.0,358,3,93,0.0,286.0,9.0,4382.0,11609.0,8169.342720000001
0,1,0,0,0,0,0,0,0,0,0,1,42.0,358,3,58,0.0,589.0,7.0,3878.0,14648.0,9795.385728
0,1,0,1,0,0,0,0,0,0,0,0,36.0,450,0,90,0.0,206.0,17.0,1984.0,6134.0,4210.38464
0,1,0,0,1,0,0,0,0,0,0,0,12.0,3,0,23,0.0,123.0,11.0,2204.0,5248.0,3843.46725
1,0,0,1,0,0,0,0,0,0,0,0,10.0,294,2,87,0.0,255.0,13.0,1337.0,2249.0,2020.8052480000001
1,0,0,0,0,1,0,0,0,0,0,0,1.0,62,0,66,0.0,392.0,16.0,2808.0,7236.0,5367.8196
0,1,0,1,0,0,0,0,0,0,0,0,37.0,452,0,46,0.0,269.0,17.0,4249.0,5959.0,5347.237247999999
1,0,0,0,0,0,0,1,0,0,0,0,16.0,14,0,88,1.0,294.0,7.0,5822.0,7557.0,1033.1325312000001
0,1,1,0,0,0,0,0,0,0,0,0,41.0,152,0,1,0.0,296.0,10.0,1474.0,2157.0,2113.108668
0,1,0,0,0,0,0,0,0,0,1,0,9.0,113,0,93,0.0,207.0,1.0,1415.0,3719.0,2734.3106559999997
1,0,0,0,0,0,0,0,0,1,0,0,31.0,451,0,75,0.0,149.0,3.0,6007.0,7466.0,6818.6448
0,1,0,0,0,0,0,1,0,0,0,0,5.0,14,0,74,0.0,266.0,10.0,5155.0,6486.0,6031.3968
1,0,0,0,0,0,0,0,0,0,0,1,42.0,308,0,7,0.0,501.0,11.0,1755.0,3203.0,2982.431727
0,1,0,0,0,1,0,0,0,0,0,0,46.0,211,0,87,0.0,395.0,15.0,6238.0,9107.0,7962.672256
1,0,0,0,0,0,0,0,0,0,0,1,2.0,3,0,74,1.0,646.0,15.0,1523.0,3389.0,461.19347999999997
0,1,0,0,1,0,0,0,0,0,0,0,49.0,101,0,43,0.0,163.0,8.0,1457.0,2034.0,1897.67664
0,1,0,0,1,0,0,0,0,0,0,0,6.0,94,0,98,0.0,152.0,15.0,1005.0,8186.0,4685.926784
0,1,0,1,0,0,0,0,0,0,0,0,42.0,256,0,70,0.0,224.0,17.0,1342.0,5373.0,3551.3379
0,1,0,0,0,0,0,0,0,1,0,0,45.0,58,0,22,0.0,129.0,11.0,4028.0,5411.0,4841.555775
0,1,1,0,0,0,0,0,0,0,0,0,18.0,43,2,17,1.0,265.0,8.0,372.0,6229.0,535.1674779
1,0,0,0,0,0,0,0,0,1,0,0,17.0,113,0,14,0.0,127.0,2.0,2910.0,7883.0,5524.027542
0,1,0,0,1,0,0,0,0,0,0,0,8.0,24,0,68,1.0,117.0,13.0,7637.0,9966.0,1326.09609
0,1,1,0,0,0,0,0,0,0,0,0,46.0,55,0,43,0.0,270.0,9.0,4633.0,6362.493309260833,5558.983344
0,1,0,0,0,0,0,1,0,0,0,0,18.0,451,0,30,1.0,264.9522209387798,10.0,5117.0,6534.0,916.95137625
1,0,0,0,1,0,0,0,0,0,0,0,44.0,104,0,79,0.0,135.0,9.0,1055.0,4158.0,2716.4115
1,0,1,0,0,0,0,0,0,0,0,0,30.0,443,0,82,0.0,341.0,11.0,10603.0,13249.0,12103.286272
1,0,0,0,0,0,0,0,0,0,1,0,28.0,113,0,23,0.0,232.0,9.0,959.0,4822.0,3117.28725
0,1,0,0,0,0,0,0,0,0,0,1,50.0,151,1,47,0.0,590.0,8.0,621.0,2476.0,2126.045664
0,1,0,0,0,0,0,0,0,0,0,1,18.0,451,0,27,0.0,586.0,11.0,5465.0,6362.493309260833,7488.840975
1,0,0,0,0,0,0,1,0,0,0,0,36.0,65,2,15,0.0,218.0,8.0,689.0,2488.0,1807.589223
1,0,1,0,0,0,0,0,0,0,0,0,1.0,204,0,82,0.0,307.0,12.0,3847.0,6178.0,5248.832512
0,1,0,0,0,0,0,0,1,0,0,0,20.0,55,0,97,0.0,118.0,7.0,1215.0,2455.0,1926.138368
0,1,0,0,0,0,0,0,0,1,0,0,44.0,3,0,79,0.0,197.0,11.0,4698.0,7289.0,6135.1191
0,1,0,0,0,0,0,0,0,1,0,0,43.0,150,2,6,0.0,118.0,8.0,3238.0,4330.0,3904.6394969999997
0,1,0,0,1,0,0,0,0,0,0,0,17.0,74,0,30,0.0,157.0,10.254503560955174,5226.0,6665.0,6093.7674
0,1,0,0,0,0,0,0,0,0,1,0,16.0,23,2,43,0.0,216.0,4.0,1675.0,6362.493309260833,3481.8824159999995
1,0,0,0,0,0,0,1,0,0,0,0,32.0,23,2,98,0.0,340.0,14.0,1405.0,3439.0,2725.568384
0,1,0,0,0,0,0,0,0,0,1,0,18.0,423,0,18,0.0,277.0,9.0,4812.0,14620.0,10000.739826
1,0,0,1,0,0,0,0,0,0,0,0,20.0,113,0,23,0.0,296.0,15.0,3329.0,5674.0,4792.239375
0,1,0,0,0,0,0,0,0,0,0,1,12.0,447,0,58,0.0,466.0,14.0,4157.0,6979.0,6003.132479999999
0,1,0,0,1,0,0,0,0,0,0,0,22.0,11,3,37,0.0,165.0,6.0,405.0,1283.0,1006.986225
0,1,0,0,0,1,0,0,0,0,0,0,1.0,115,0,18,0.0,264.9522209387798,17.0,1069.0,1652.0,1718.6381190000002
1,0,0,0,0,0,0,0,0,1,0,0,6.0,452,0,47,0.0,134.0,6.0,3091.0,4384.0,3848.948064
0,1,0,0,0,0,0,0,0,0,1,0,30.0,358,3,86,0.0,231.0,9.0,8438.0,13743.0,11168.306687999999
1,0,0,0,0,0,0,0,0,1,0,0,7.0,23,2,35,0.0,192.0,3.0,2372.0,11327.0,7025.941125
0,1,0,0,0,0,0,0,0,0,1,0,15.0,24,0,26,1.0,265.0,9.0,3311.0,4520.0,626.0339925
0,1,0,0,0,1,0,0,0,0,0,0,37.0,443,0,30,0.0,382.0,11.0,7412.0,9374.0,8762.269425
0,1,0,0,0,0,0,0,0,0,1,0,11.0,58,0,27,0.0,231.0,2.0,7513.0,10006.0,8969.769375
0,1,0,0,0,0,1,0,0,0,0,0,3.0,137,0,59,0.0,261.0,14.0,13135.0,17528.0,15514.030656
0,1,0,0,0,1,0,0,0,0,0,0,35.0,358,3,12,0.0,350.0,10.254503560955174,3752.0,6362.493309260833,10178.242074
0,1,0,0,0,0,0,0,0,0,1,0,20.0,188,0,14,1.0,259.0,8.0,3897.0,6087.0,788.16967515
0,1,0,0,0,0,0,0,0,0,0,1,17.0,113,0,94,0.0,457.0,11.0,1613.0,2404.0,2432.1749760000002
1,0,0,0,0,1,0,0,0,0,0,0,21.0,447,0,3,0.0,374.0,16.0,3514.0,7337.0,5807.599182
1,0,0,0,0,0,0,0,0,1,0,0,13.0,24,0,47,0.0,128.0,8.0,7897.0,10302.0,9175.677408
0,1,0,0,0,0,0,0,0,1,0,0,14.0,469,0,18,0.0,154.0,5.0,6235.0,9462.0,8005.619358
0,1,0,0,0,0,0,0,0,1,0,0,29.0,124,0,48,0.0,183.0,1.0,2047.0,2809.0,2594.528064
0,1,0,0,0,0,0,0,0,1,0,0,44.0,30,0,56,0.0,117.0,11.0,3127.0,20788.0,12010.289040000001
1,0,1,0,0,0,0,0,0,0,0,0,5.0,3,0,53,0.0,346.0,12.0,1363.0,3344.0,2685.025152
1,0,1,0,0,0,0,0,0,0,0,0,46.0,58,1,65,0.0,254.0,7.0,2978.0,4298.0,3855.6045
0,1,0,0,1,0,0,0,0,0,0,0,45.0,283,0,69,0.0,140.0,16.0,3743.0,5073.0,4509.4995
